Ticket_NO,Passenger_ID,Train_No,Ticket_Price
5746,4062,17,255
5747,2148,7,70
5748,663,20,59
5749,384,4,262
5750,3835,9,292
5751,2183,12,70
5752,4001,9,74
5753,8613,12,220
5754,9687,11,61
5755,737,10,235
5756,9102,19,94
5757,9556,12,167
5758,817,18,125
5759,7468,6,63
5760,9238,2,125
5761,7465,10,163
5762,3302,19,64
5763,2307,3,51
5764,6718,1,219
5765,7286,16,202
5766,5895,15,58
5767,2788,17,201
5768,12,1,265
5769,8072,5,221
5770,9770,12,115
5771,872,4,262
5772,9134,6,139
5773,724,14,277
5774,3671,16,88
5775,2657,7,199
5776,5405,5,210
5777,1140,17,130
5778,707,20,138
5779,9291,10,170
5780,34,20,90
5781,3503,3,194
5782,7359,17,68
5783,4963,19,86
5784,2473,16,246
5785,1934,19,257
5786,3443,9,264
5787,5188,10,166
5788,8383,17,70
5789,5647,13,174
5790,8783,20,108
5791,8495,10,265
5792,7109,13,196
5793,9229,12,294
5794,918,1,253
5795,434,20,195
5796,9015,4,129
5797,4890,2,198
5798,1845,13,176
5799,7362,17,147
5800,9343,16,231
5801,2571,17,223
5802,4495,6,213
5803,4367,7,259
5804,4400,8,79
5805,9032,1,64
5806,9484,16,194
5807,6675,18,150
5808,7838,7,278
5809,7239,12,102
5810,889,18,241
5811,2504,9,64
5812,4142,5,219
5813,8611,8,245
5814,606,5,207
5815,9547,10,221
5816,4809,1,125
5817,1002,10,271
5818,275,9,164
5819,9600,1,284
5820,8326,2,101
5821,6139,18,240
5822,8652,11,169
5823,3632,9,296
5824,3671,16,296
5825,1768,1,193
5826,6282,3,116
5827,9649,3,276
5828,4901,19,161
5829,5237,7,200
5830,3403,20,240
5831,4243,2,88
5832,2788,3,180
5833,7007,1,273
5834,2036,13,159
5835,9854,2,164
5836,7130,10,198
5837,718,10,276
5838,4798,15,155
5839,5059,13,284
5840,843,14,223
5841,6810,18,282
5842,2910,7,292
5843,4727,5,196
5844,6346,20,272
5845,268,7,59
5846,9494,14,136
5847,9695,2,167
5848,7426,12,140
5849,5944,6,183
5850,8961,10,295
5851,6440,1,149
5852,3663,17,208
5853,4504,10,260
5854,7614,12,221
5855,1126,20,75
5856,4352,7,85
5857,9155,12,241
5858,5135,12,103
5859,6189,12,83
5860,6655,11,227
5861,7355,1,62
5862,2944,7,269
5863,8796,18,164
5864,8514,9,120
5865,7202,19,206
5866,6019,4,255
5867,4263,16,171
5868,3206,17,263
5869,6011,3,83
5870,9600,1,187
5871,1660,14,174
5872,1882,10,121
5873,4432,4,206
5874,5380,14,155
5875,3494,6,199
5876,4790,20,245
5877,3865,3,170
5878,728,17,261
5879,9677,19,167
5880,3881,9,219
5881,8783,16,222
5882,7684,8,96
5883,7044,6,223
5884,9614,1,93
5885,8253,7,123
5886,8480,13,160
5887,4375,1,83
5888,5383,16,125
5889,3294,16,195
5890,4453,1,294
5891,3190,12,148
5892,8250,6,133
5893,4887,1,127
5894,876,11,75
5895,3114,19,206
5896,9593,3,201
5897,9677,2,54
5898,8571,14,242
5899,1820,3,203
5900,7740,15,65
5901,2092,5,245
5902,2356,7,254
5903,312,19,290
5904,2923,7,171
5905,8065,16,239
5906,6716,18,229
5907,8573,7,57
5908,1137,10,207
5909,1777,7,83
5910,2132,10,228
5911,8120,1,100
5912,6981,15,226
5913,8759,16,158
5914,1044,14,290
5915,3697,1,300
5916,8233,7,108
5917,3288,5,267
5918,4844,19,99
5919,2151,7,193
5920,203,19,184
5921,8445,12,260
5922,3885,7,57
5923,9585,17,245
5924,4085,2,130
5925,6558,17,124
5926,9567,14,190
5927,7378,12,220
5928,7234,8,129
5929,7014,18,181
5930,8807,13,241
5931,8399,15,289
5932,3845,8,289
5933,886,15,300
5934,7165,15,256
5935,2975,15,55
5936,6460,12,189
5937,889,11,229
5938,7532,3,227
5939,7499,9,100
5940,5748,5,189
5941,9655,18,254
5942,3266,16,237
5943,6761,18,220
5944,8201,13,296
5945,1224,20,100
5946,4048,15,84
5947,907,7,232
5948,8970,11,152
5949,3015,10,155
5950,9357,4,74
5951,5165,9,113
5952,8128,9,243
5953,231,5,181
5954,9960,2,192
5955,8311,14,245
5956,1509,2,54
5957,5590,7,233
5958,1381,17,276
5959,1153,3,271
5960,1425,17,220
5961,5153,14,157
5962,1304,8,80
5963,6875,1,167
5964,5289,12,210
5965,938,3,278
5966,9915,20,171
5967,6919,9,165
5968,3957,15,69
5969,5236,18,286
5970,1285,5,220
5971,9234,7,292
5972,6400,17,184
5973,3262,6,283
5974,145,11,222
5975,9613,4,257
5976,3304,13,163
5977,2891,12,142
5978,3586,19,58
5979,4443,16,149
5980,863,12,79
5981,9483,17,240
5982,5161,17,131
5983,1286,12,170
5984,6256,2,157
5985,7267,6,134
5986,8588,19,89
5987,8543,15,147
5988,3971,2,221
5989,3772,9,116
5990,3932,6,93
5991,2155,6,241
5992,1703,5,261
5993,8769,12,221
5994,9179,17,270
5995,8601,13,230
5996,2418,20,200
5997,5258,19,67
5998,3742,18,293
5999,2322,5,275
6000,2502,8,296
6001,6813,5,155
6002,2569,20,116
6003,473,19,124
6004,415,15,132
6005,2923,2,299
6006,1925,11,105
6007,9840,18,121
6008,5761,10,123
6009,1983,5,130
6010,8695,9,189
6011,3347,13,50
6012,1261,3,140
6013,7086,13,200
6014,2379,1,139
6015,3226,13,168
6016,7767,17,124
6017,5922,15,121
6018,5855,7,218
6019,3884,13,77
6020,7431,11,209
6021,2491,15,138
6022,2508,6,232
6023,1396,3,169
6024,8408,8,77
6025,8122,11,276
6026,1876,18,59
6027,6487,7,232
6028,3730,19,90
6029,4603,12,96
6030,3328,10,195
6031,330,9,191
6032,6292,18,158
6033,8577,5,123
6034,5620,12,137
6035,9784,18,271
6036,5409,19,77
6037,3003,19,226
6038,5956,9,224
6039,3045,4,298
6040,144,9,147
6041,2729,8,103
6042,160,7,111
6043,7150,2,288
6044,1232,3,250
6045,2850,9,151
6046,2894,9,267
6047,1445,9,143
6048,1212,11,82
6049,1877,2,163
6050,458,16,167
6051,1088,13,178
6052,3498,6,277
6053,5845,16,76
6054,9272,15,253
6055,1479,19,224
6056,8327,14,147
6057,2646,14,278
6058,8179,16,171
6059,8479,17,170
6060,2409,2,166
6061,2237,15,53
6062,5980,19,110
6063,1691,19,127
6064,7097,11,138
6065,1760,19,139
6066,733,19,138
6067,4666,5,74
6068,2298,3,82
6069,3416,11,222
6070,2221,11,178
6071,129,12,182
6072,3995,3,288
6073,2230,17,208
6074,8604,19,293
6075,3288,16,79
6076,7373,9,169
6077,6414,14,94
6078,1703,14,125
6079,245,15,60
6080,1118,17,267
6081,5002,2,108
6082,2394,7,193
6083,543,18,162
6084,3415,16,284
6085,7985,16,191
6086,4683,10,176
6087,6254,5,166
6088,1355,17,276
6089,2602,2,162
6090,4181,17,122
6091,6319,20,200
6092,9155,3,298
6093,397,6,179
6094,6129,2,294
6095,2955,1,255
6096,5795,20,249
6097,2206,1,177
6098,8252,4,242
6099,6722,3,245
6100,6005,1,273
6101,424,4,99
6102,2539,7,64
6103,9836,19,174
6104,8732,6,151
6105,7768,12,81
6106,2870,8,98
6107,1490,10,270
6108,6486,5,110
6109,4475,7,125
6110,9015,6,101
6111,792,6,244
6112,7313,1,222
6113,3939,12,71
6114,3130,14,175
6115,1862,13,254
6116,3179,11,297
6117,5990,4,78
6118,151,14,138
6119,252,5,204
6120,84,9,116
6121,7783,10,217
6122,9368,8,223
6123,653,13,253
6124,2512,11,262
6125,286,2,132
6126,3853,1,233
6127,1889,13,99
6128,1251,3,263
6129,1736,2,152
6130,8665,5,81
6131,8793,15,180
6132,3672,16,290
6133,9858,3,68
6134,5884,20,165
6135,5490,2,170
6136,5684,5,246
6137,2126,12,54
6138,2671,13,189
6139,3240,14,283
6140,9284,9,276
6141,3210,17,296
6142,3205,9,151
6143,9958,13,198
6144,7959,12,269
6145,4553,19,212
6146,651,19,212
6147,739,12,81
6148,3100,12,92
6149,2719,13,70
6150,8580,6,54
6151,1565,6,64
6152,1201,10,200
6153,9436,14,135
6154,8198,19,186
6155,4484,14,272
6156,5216,2,238
6157,4896,20,271
6158,9597,7,279
6159,7463,2,247
6160,3113,13,277
6161,279,20,245
6162,7020,19,164
6163,1274,4,300
6164,9541,18,253
6165,8228,9,58
6166,2132,3,274
6167,1350,5,284
6168,5824,4,184
6169,5794,10,75
6170,4644,20,186
6171,7496,15,70
6172,9748,1,188
6173,4879,16,238
6174,9834,17,138
6175,3172,8,234
6176,2180,10,147
6177,6698,14,163
6178,9885,17,194
6179,6540,10,88
6180,3849,18,165
6181,3810,14,182
6182,3041,2,239
6183,9751,5,191
6184,4394,5,136
6185,9839,18,163
6186,9933,3,75
6187,1863,14,187
6188,3014,18,154
6189,8916,19,62
6190,1991,8,63
6191,7827,6,101
6192,9978,9,59
6193,2341,20,129
6194,5572,19,147
6195,5457,1,99
6196,6244,14,260
6197,5693,15,197
6198,3025,7,70
6199,5443,13,157
6200,3773,19,61
6201,5183,16,236
6202,4829,15,248
6203,1345,11,241
6204,891,7,283
6205,291,16,170
6206,4004,16,86
6207,75,16,203
6208,9933,15,79
6209,8831,8,247
6210,2685,12,136
6211,7394,14,215
6212,3881,17,177
6213,4322,3,114
6214,9792,15,193
6215,365,9,261
6216,2568,8,259
6217,1330,18,139
6218,251,5,259
6219,8873,1,234
6220,9651,18,271
6221,9007,20,170
6222,2753,6,133
6223,7824,8,71
6224,875,12,267
6225,9068,4,213
6226,6415,18,272
6227,2139,4,103
6228,399,11,253
6229,672,5,203
6230,246,14,173
6231,8359,20,60
6232,8554,9,153
6233,8543,17,121
6234,739,4,114
6235,9469,7,119
6236,7752,10,99
6237,6842,16,208
6238,9021,18,249
6239,4929,9,182
6240,323,19,296
6241,2755,12,262
6242,6388,15,102
6243,8899,4,86
6244,1983,9,300
6245,8242,14,89
6246,7618,8,237
6247,4122,12,144
6248,714,2,124
6249,6963,17,194
6250,4557,12,160
6251,3845,3,190
6252,541,18,255
6253,5776,4,285
6254,3374,16,159
6255,3336,17,216
6256,9104,9,174
6257,6485,12,283
6258,4993,19,141
6259,2123,16,200
6260,6372,12,214
6261,8887,19,195
6262,5053,1,153
6263,3222,3,189
6264,5616,7,275
6265,5923,12,110
6266,2185,5,285
6267,2046,15,199
6268,6088,8,193
6269,8658,3,93
6270,2771,20,143
6271,5051,9,239
6272,7516,11,191
6273,4832,10,185
6274,5934,19,70
6275,4179,16,232
6276,2333,7,50
6277,603,2,111
6278,5899,17,285
6279,7519,4,231
6280,5132,10,292
6281,484,20,176
6282,2951,9,257
6283,5468,14,72
6284,8031,19,115
6285,3830,2,183
6286,8135,5,56
6287,2506,2,165
6288,1945,5,184
6289,6409,12,166
6290,3119,19,142
6291,7691,16,223
6292,9483,5,218
6293,5977,8,116
6294,1003,7,253
6295,7655,3,91
6296,2782,15,114
6297,8959,4,255
6298,1882,12,59
6299,6486,18,56
6300,1557,19,124
6301,2735,16,112
6302,5872,15,145
6303,3824,1,245
6304,480,17,300
6305,1678,1,279
6306,9774,13,266
6307,7101,3,154
6308,4899,2,216
6309,7704,16,94
6310,2864,10,99
6311,4320,4,152
6312,7548,19,222
6313,9073,12,102
6314,1030,9,288
6315,5553,3,249
6316,7597,3,282
6317,4306,1,154
6318,7428,4,69
6319,8843,17,224
6320,7275,5,121
6321,5266,16,206
6322,799,11,200
6323,6892,11,185
6324,2208,15,67
6325,3341,8,215
6326,9540,9,122
6327,6213,19,236
6328,8811,13,231
6329,7553,17,168
6330,8332,2,121
6331,9303,7,53
6332,856,13,91
6333,8123,11,144
6334,9535,10,165
6335,1909,2,121
6336,6262,19,100
6337,5498,7,81
6338,1283,1,284
6339,3764,2,139
6340,9211,18,61
6341,1508,12,89
6342,6533,18,137
6343,3319,2,63
6344,4202,9,129
6345,3866,9,104
6346,9937,6,253
6347,1623,6,239
6348,1774,15,104
6349,7004,3,270
6350,3609,15,121
6351,8663,1,187
6352,2574,4,290
6353,6758,13,101
6354,9182,1,272
6355,2455,19,204
6356,6674,13,119
6357,4218,17,298
6358,9075,8,230
6359,4248,17,232
6360,9705,15,254
6361,5600,12,83
6362,6011,14,242
6363,8782,15,165
6364,2051,17,265
6365,1366,13,111
6366,1926,3,225
6367,7172,18,130
6368,2751,6,242
6369,4573,11,216
6370,9149,1,267
6371,5013,20,125
6372,2948,8,156
6373,4199,19,65
6374,8744,8,259
6375,525,14,124
6376,1109,4,95
6377,3509,7,96
6378,5503,15,55
6379,9145,15,266
6380,5932,2,182
6381,977,4,257
6382,7889,10,272
6383,7742,20,52
6384,5344,4,221
6385,19,19,276
6386,9289,4,72
6387,2667,15,75
6388,7747,8,147
6389,7130,6,111
6390,8415,6,300
6391,8804,14,275
6392,4443,20,108
6393,197,8,90
6394,504,11,216
6395,3641,8,250
6396,3294,18,163
6397,8252,20,113
6398,8359,1,149
6399,8173,3,84
6400,3879,16,199
6401,6198,13,261
6402,8798,20,222
6403,7205,12,108
6404,6917,13,149
6405,1871,12,284
6406,7563,17,150
6407,756,1,197
6408,9238,15,169
6409,6428,11,126
6410,5486,16,71
6411,6539,8,290
6412,3324,18,196
6413,7834,3,254
6414,9775,13,140
6415,1973,7,251
6416,2863,1,217
6417,6313,9,61
6418,2758,19,53
6419,1253,7,83
6420,2336,7,168
6421,4911,13,273
6422,3555,10,266
6423,3487,1,276
6424,7436,17,127
6425,155,17,226
6426,6619,14,150
6427,5656,16,187
6428,4762,12,280
6429,6878,4,112
6430,9705,14,239
6431,5158,17,264
6432,9987,7,108
6433,9832,18,197
6434,7140,6,108
6435,4977,14,123
6436,6132,5,265
6437,7371,14,192
6438,2861,5,283
6439,4241,19,265
6440,8738,8,218
6441,885,5,269
6442,2101,1,223
6443,1802,17,201
6444,14,10,140
6445,4205,18,242
6446,7397,6,293
6447,8483,14,237
6448,411,3,76
6449,9781,12,276
6450,7850,2,106
6451,9337,6,274
6452,5427,15,64
6453,5839,18,115
6454,7616,3,263
6455,3732,1,266
6456,339,16,179
6457,6821,14,138
6458,1666,19,241
6459,5133,14,186
6460,298,14,232
6461,6988,11,270
6462,6687,18,211
6463,5408,19,150
6464,2941,9,236
6465,4275,6,131
6466,1610,20,261
6467,3750,9,170
6468,93,16,169
6469,1949,11,300
6470,7393,10,183
6471,4595,18,223
6472,1317,20,195
6473,5510,1,293
6474,7804,3,159
6475,289,3,172
6476,5205,9,152
6477,6703,11,87
6478,1382,1,61
6479,4239,1,153
6480,6337,15,104
6481,5784,10,222
6482,6049,18,91
6483,6429,15,113
6484,4757,10,57
6485,6940,19,176
6486,1890,12,160
6487,8476,17,279
6488,5700,6,98
6489,1242,14,171
6490,2737,20,191
6491,1608,8,100
6492,7127,5,107
6493,3510,10,235
6494,1062,9,186
6495,4223,9,299
6496,5348,3,127
6497,1639,1,173
6498,5156,12,92
6499,4175,3,237
6500,9137,11,201
6501,5373,9,134
6502,6130,9,219
6503,3017,5,270
6504,3935,2,134
6505,9473,11,259
6506,6348,18,156
6507,7533,4,184
6508,3037,18,299
6509,1401,3,163
6510,1008,6,60
6511,356,11,74
6512,2109,17,263
6513,5226,10,260
6514,2230,10,188
6515,6650,5,52
6516,8398,1,82
6517,1117,11,134
6518,535,17,173
6519,4279,9,209
6520,4058,4,251
6521,7138,8,233
6522,242,8,78
6523,7501,16,150
6524,859,9,270
6525,7715,19,185
6526,1684,2,97
6527,4963,16,65
6528,7484,9,225
6529,5814,13,285
6530,1449,3,245
6531,6894,18,264
6532,3884,13,118
6533,712,15,277
6534,5925,6,191
6535,5926,5,92
6536,4854,18,140
6537,5166,3,174
6538,1011,4,177
6539,3365,1,80
6540,1406,18,294
6541,8751,15,234
6542,5282,13,61
6543,2681,15,143
6544,8212,7,300
6545,458,9,56
6546,1088,20,164
6547,9509,17,113
6548,7899,12,206
6549,4304,5,76
6550,1017,13,86
6551,2757,11,215
6552,8867,13,160
6553,9061,13,221
6554,453,20,244
6555,3749,16,267
6556,4405,4,245
6557,1298,16,167
6558,3791,6,256
6559,752,1,224
6560,8590,3,142
6561,5604,3,276
6562,764,13,125
6563,1037,15,194
6564,7530,12,191
6565,7549,3,167
6566,2946,16,102
6567,7671,2,60
6568,7968,19,95
6569,6420,9,92
6570,1460,2,202
6571,9011,3,212
6572,4330,9,120
6573,8200,17,51
6574,3089,1,287
6575,6172,16,124
6576,222,18,230
6577,8705,1,174
6578,5831,11,217
6579,1839,7,192
6580,713,3,166
6581,5083,5,159
6582,968,13,69
6583,6606,20,160
6584,5505,20,203
6585,7931,3,120
6586,942,10,249
6587,4540,20,198
6588,6213,19,247
6589,3141,6,194
6590,8304,3,224
6591,307,10,122
6592,4921,10,73
6593,8271,16,125
6594,543,15,137
6595,355,4,147
6596,5877,12,143
6597,3431,19,199
6598,4182,6,125
6599,7153,2,291
6600,6304,16,279
6601,105,5,155
6602,3253,16,256
6603,912,19,224
6604,3017,5,284
6605,1421,7,166
6606,3147,1,119
6607,7796,8,84
6608,8003,14,193
6609,934,6,156
6610,8161,18,220
6611,1789,10,207
6612,1731,19,82
6613,7133,7,192
6614,4938,6,297
6615,2161,11,234
6616,3515,18,259
6617,2365,14,256
6618,3208,7,205
6619,9092,15,98
6620,900,2,93
6621,3345,13,164
6622,4320,3,104
6623,8026,16,190
6624,9509,15,87
6625,9725,6,181
6626,1605,19,270
6627,5066,2,293
6628,9219,13,138
6629,7245,7,137
6630,2301,17,85
6631,9382,7,239
6632,890,14,281
6633,6683,17,280
6634,7513,7,54
6635,789,18,251
6636,8581,11,124
6637,5400,5,89
6638,4185,11,136
6639,8983,3,71
6640,1727,19,101
6641,4066,1,105
6642,6602,15,159
6643,5682,5,259
6644,9066,9,157
6645,5586,14,252
6646,9407,9,257
6647,3611,3,233
6648,3128,19,78
6649,9121,17,94
6650,5279,6,148
6651,9144,13,202
6652,2913,8,229
6653,3592,11,206
6654,384,5,245
6655,6921,18,146
6656,6960,7,63
6657,8636,10,89
6658,5950,6,59
6659,1322,5,141
6660,6403,9,295
6661,7640,2,142
6662,8954,12,269
6663,8571,8,204
6664,6652,12,235
6665,6844,16,181
6666,9400,2,196
6667,6845,17,272
6668,5114,3,296
6669,4896,13,146
6670,1077,19,191
6671,3921,3,131
6672,7798,6,300
6673,6110,14,238
6674,216,1,270
6675,2261,19,179
6676,7120,5,269
6677,2307,12,165
6678,8131,9,63
6679,1549,5,97
6680,1130,19,64
6681,3146,9,292
6682,6579,20,234
6683,7338,2,136
6684,7185,2,280
6685,3787,13,241
6686,7644,14,267
6687,3472,6,99
6688,870,13,191
6689,7235,7,247
6690,9064,1,236
6691,27,9,285
6692,322,8,165
6693,5867,13,84
6694,6674,14,213
6695,2711,9,211
6696,3384,3,230
6697,5697,18,98
6698,156,9,278
6699,4729,2,243
6700,4731,18,263
6701,7754,20,172
6702,6168,20,176
6703,6955,15,100
6704,4754,5,74
6705,6606,2,93
6706,1709,12,52
6707,9367,2,125
6708,9520,18,106
6709,1834,5,217
6710,1123,1,127
6711,9170,19,253
6712,4824,14,157
6713,1872,18,176
6714,2051,14,185
6715,9022,6,65
6716,3589,4,210
6717,5406,17,64
6718,69,10,50
6719,1421,4,190
6720,6961,12,57
6721,6984,13,123
6722,620,2,275
6723,3716,19,269
6724,8840,20,278
6725,6988,8,214
6726,5363,8,62
6727,3709,16,250
6728,4045,8,170
6729,1429,6,52
6730,9588,20,93
6731,8840,9,95
6732,4013,3,282
6733,7933,5,165
6734,8158,20,70
6735,6469,14,77
6736,1186,17,200
6737,8959,3,74
6738,6272,12,130
6739,8424,4,247
6740,984,18,235
6741,5395,19,189
6742,8269,18,153
6743,3642,18,166
6744,3789,20,190
6745,1293,11,186
6746,1651,16,145
6747,8522,18,256
6748,9338,13,200
6749,5709,12,78
6750,9525,12,136
6751,310,8,166
6752,7299,3,92
6753,4755,19,178
6754,4338,17,118
6755,1602,12,54
6756,1398,9,90
6757,3402,16,243
6758,4013,14,146
6759,5066,6,56
6760,742,10,254
6761,3015,17,135
6762,6578,8,280
6763,724,13,98
6764,4480,1,198
6765,6077,16,90
6766,1672,12,81
6767,1457,17,161
6768,4777,10,239
6769,5487,4,152
6770,110,18,294
6771,8208,19,213
6772,3569,14,133
6773,6903,9,229
6774,6917,7,287
6775,2066,5,118
6776,8286,18,169
6777,5313,5,223
6778,1851,17,144
6779,3781,8,221
6780,1700,7,175
6781,8767,2,85
6782,6189,15,68
6783,9304,4,92
6784,3924,10,155
6785,9093,6,221
6786,7369,15,196
6787,325,17,285
6788,4249,6,268
6789,2166,15,282
6790,1838,12,144
6791,2650,16,170
6792,1456,9,188
6793,4190,14,150
6794,6813,3,120
6795,5767,4,73
6796,4982,3,240
6797,1601,2,294
6798,7821,6,117
6799,5399,14,243
6800,5367,8,99
6801,6859,10,153
6802,6022,14,227
6803,1746,11,167
6804,5406,1,116
6805,5858,4,73
6806,7225,2,103
6807,1861,8,86
6808,7501,1,115
6809,8915,7,244
6810,9368,7,292
6811,5224,13,75
6812,5192,2,54
6813,6566,11,141
6814,8089,12,74
6815,6488,5,164
6816,2276,17,80
6817,3560,6,113
6818,1840,8,142
6819,9690,11,258
6820,2431,2,97
6821,333,3,253
6822,3420,1,275
6823,1684,3,67
6824,4627,11,102
6825,6713,3,129
6826,5034,3,134
6827,6866,14,119
6828,4120,8,190
6829,2962,11,69
6830,5985,11,214
6831,1913,13,64
6832,7453,13,244
6833,1499,15,203
6834,5995,19,52
6835,8359,2,210
6836,3256,12,151
6837,6181,15,50
6838,2500,17,185
6839,1018,7,202
6840,6748,4,135
6841,7007,18,161
6842,3403,9,289
6843,1708,13,269
6844,1785,14,204
6845,7067,19,193
6846,5155,19,170
6847,7254,12,251
6848,3211,14,229
6849,9450,4,172
6850,2034,5,168
6851,487,19,51
6852,6726,3,257
6853,1924,19,242
6854,4509,1,84
6855,5171,20,172
6856,6293,18,146
6857,8539,4,217
6858,8938,20,87
6859,2806,5,128
6860,5500,13,178
6861,2895,6,84
6862,4565,13,76
6863,7622,12,290
6864,1958,6,113
6865,6429,11,293
6866,9127,5,134
6867,4434,16,89
6868,5534,14,200
6869,8467,19,118
6870,4273,18,127
6871,7126,4,70
6872,1967,15,250
6873,3591,3,148
6874,6962,14,239
6875,6292,1,296
6876,5427,3,56
6877,9375,15,119
6878,4940,9,288
6879,8976,9,291
6880,7742,10,60
6881,5858,2,198
6882,7504,12,153
6883,9114,19,177
6884,2905,16,299
6885,4934,9,249
6886,7585,5,166
6887,8509,1,116
6888,7809,2,144
6889,3810,6,124
6890,8720,7,101
6891,9667,7,272
6892,6361,17,83
6893,8007,19,183
6894,5104,10,283
6895,9819,2,238
6896,1624,2,191
6897,4858,11,102
6898,6005,17,218
6899,6785,20,213
6900,8597,5,166
6901,7150,4,63
6902,4517,2,157
6903,9689,15,149
6904,6993,12,151
6905,71,3,209
6906,3870,13,68
6907,4432,7,59
6908,960,18,188
6909,3213,19,256
6910,4242,19,83
6911,3455,19,151
6912,4103,10,286
6913,6509,13,217
6914,4058,2,127
6915,9948,1,87
6916,9618,8,231
6917,171,18,247
6918,4301,14,183
6919,938,14,167
6920,8914,4,190
6921,5974,14,219
6922,4004,5,177
6923,1440,9,64
6924,7108,20,91
6925,5254,9,279
6926,2208,20,274
6927,364,16,62
6928,2174,14,225
6929,5885,15,253
6930,2933,18,260
6931,2969,1,248
6932,2855,6,196
6933,2405,11,290
6934,85,19,228
6935,2925,18,160
6936,8326,8,225
6937,8080,3,242
6938,9249,6,229
6939,2457,12,155
6940,2092,3,162
6941,7687,10,258
6942,3051,5,112
6943,9816,4,105
6944,6201,1,77
6945,94,11,154
6946,4036,5,180
6947,7444,11,98
6948,6892,2,131
6949,543,9,182
6950,4842,20,82
6951,6731,10,262
6952,5974,7,258
6953,8569,4,157
6954,2994,18,178
6955,3324,12,51
6956,6745,11,56
6957,5740,19,66
6958,1202,8,112
6959,412,20,267
6960,9689,10,122
6961,3609,17,214
6962,1145,19,107
6963,8277,1,288
6964,1864,4,150
6965,1294,9,183
6966,3129,3,279
6967,1776,8,62
6968,7439,9,149
6969,4908,5,225
6970,9774,13,221
6971,7130,1,160
6972,9998,8,219
6973,4964,1,156
6974,8562,14,60
6975,3087,19,264
6976,8868,2,258
6977,618,16,283
6978,6053,17,98
6979,8421,7,193
6980,6667,11,86
6981,3098,19,179
6982,6870,4,52
6983,2990,4,263
6984,8412,5,54
6985,4226,19,174
6986,673,11,179
6987,7916,13,119
6988,5934,19,58
6989,5179,17,166
6990,6436,17,161
6991,6084,16,240
6992,1701,6,146
6993,4961,7,296
6994,7523,10,185
6995,4788,7,289
6996,2147,13,124
6997,6747,5,131
6998,8873,15,155
6999,3988,20,279
7000,5758,6,95
7001,6859,20,155
7002,4427,10,146
7003,6477,16,188
7004,2805,17,222
7005,1498,1,215
7006,7117,9,235
7007,8983,7,164
7008,686,19,211
7009,9776,9,191
7010,7356,6,260
7011,9840,7,75
7012,9190,10,94
7013,4757,12,206
7014,9794,17,55
7015,7131,7,188
7016,8510,19,91
7017,1811,7,245
7018,4280,15,277
7019,5829,19,85
7020,8398,19,296
7021,8478,5,214
7022,6434,10,64
7023,1535,8,127
7024,8930,1,108
7025,649,19,226
7026,5833,20,60
7027,3558,5,267
7028,1023,16,251
7029,6789,16,213
7030,1497,7,76
7031,4131,6,81
7032,6856,11,237
7033,1901,18,188
7034,6973,3,299
7035,8185,8,55
7036,7718,6,152
7037,4195,17,107
7038,3059,7,124
7039,8097,5,97
7040,149,9,190
7041,1386,5,66
7042,6217,10,282
7043,6764,14,88
7044,5565,18,212
7045,2913,19,212
7046,2971,5,113
7047,4140,15,94
7048,4572,9,206
7049,6416,10,107
7050,6121,18,156
7051,8472,1,127
7052,3226,17,263
7053,5020,12,81
7054,681,2,256
7055,5924,11,219
7056,4260,16,66
7057,8973,13,134
7058,578,1,204
7059,9599,5,130
7060,3595,8,263
7061,1426,14,278
7062,932,13,282
7063,9417,16,51
7064,1339,7,84
7065,4641,16,271
7066,9998,14,189
7067,7044,17,208
7068,7217,16,244
7069,6174,11,296
7070,4417,5,165
7071,145,9,166
7072,8361,3,244
7073,4221,17,272
7074,3289,19,260
7075,8973,5,293
7076,1205,18,187
7077,735,17,105
7078,2654,2,196
7079,3977,10,165
7080,1775,9,55
7081,3722,16,230
7082,7259,5,228
7083,5920,13,213
7084,6895,3,130
7085,589,16,207
7086,6241,3,129
7087,5788,8,112
7088,5695,17,52
7089,8129,2,141
7090,4430,10,87
7091,9181,6,73
7092,4250,2,203
7093,84,17,62
7094,1772,19,213
7095,4794,10,114
7096,8487,15,201
7097,8808,7,103
7098,9239,18,288
7099,6034,7,80
7100,3892,11,275
7101,6428,10,297
7102,6852,4,157
7103,8677,7,273
7104,9370,20,78
7105,7134,13,241
7106,2964,11,212
7107,7872,13,276
7108,5947,14,110
7109,9497,14,294
7110,8603,9,297
7111,8393,17,188
7112,9368,9,196
7113,7841,4,256
7114,9495,9,288
7115,2064,5,98
7116,4248,7,232
7117,8945,16,54
7118,634,3,66
7119,8558,13,190
7120,4121,10,275
7121,1147,4,243
7122,8096,9,93
7123,8748,20,254
7124,1126,9,145
7125,6337,9,87
7126,4777,11,191
7127,9984,9,237
7128,1362,4,281
7129,6010,3,182
7130,1829,19,216
7131,4225,10,172
7132,5221,15,57
7133,6407,1,105
7134,2859,12,54
7135,9489,14,255
7136,5388,3,203
7137,3061,3,64
7138,8106,14,192
7139,8602,11,254
7140,5729,13,213
7141,9295,3,209
7142,2118,15,224
7143,3178,7,250
7144,1629,3,272
7145,7487,3,101
7146,978,19,163
7147,5296,13,73
7148,118,6,182
7149,6026,10,106
7150,8044,1,245
7151,8404,16,210
7152,6070,4,105
7153,4124,15,224
7154,5066,8,126
7155,9651,16,189
7156,720,9,91
